,id,emotion_v,emotion_a,emotion_d,label,Cat_L1,Cat_L2,Cat_L3,Cat_Spk,Dim_L1_val,Dim_L1_act,Dim_L1_dim,Dim_L2_val,Dim_L2_act,Dim_L2_dim,Dim_Spk_val,Dim_Spk_act,Dim_Spk_dim
1886,Ses04M_impro04_M020,3.6667,3.0,2.3333,neu,Frustration,Neutral,Neutral,-1,4,4,3,4,4,3,-1,-1,-1
1887,Ses04M_impro04_M021,2.6667,2.6667,2.3333,neu,Frustration,Neutral,Neutral,-1,3,3,3,2,3,3,-1,-1,-1
1888,Ses04M_impro04_M022,4.0,2.0,2.6667,neu,Frustration,Neutral,Neutral,-1,4,2,2,4,3,4,-1,-1,-1
1889,Ses04M_impro04_M023,4.6667,2.6667,1.6667,oth,Other,Neutral,(jokin,-1,5,3,2,5,4,2,-1,-1,-1
1890,Ses04F_impro01_F000,2.5,4.0,4.0,xxx,Excited,Frustration,Frustration,-1,3,4,4,2,4,4,-1,-1,-1
1891,Ses04F_impro01_F001,2.5,4.0,4.0,fru,Frustration,Frustration,Frustration,-1,3,4,4,2,4,4,-1,-1,-1
1892,Ses04F_impro01_F002,2.0,4.5,4.5,fru,Frustration,Frustration,Frustration,-1,3,4,4,1,5,5,-1,-1,-1
1893,Ses04F_impro01_F003,2.5,4.0,4.5,fru,Frustration,Frustration,Frustration,-1,3,4,4,2,4,5,-1,-1,-1
1894,Ses04F_impro01_F004,2.0,4.0,4.5,ang,Anger,Anger,Frustration,-1,2,4,4,2,4,5,-1,-1,-1
1895,Ses04F_impro01_F005,1.5,4.0,4.5,fru,Anger,Frustration,Frustration,-1,2,4,4,1,4,5,-1,-1,-1
1896,Ses04F_impro01_F006,1.5,4.5,4.5,fru,Anger,Frustration,Frustration,-1,2,4,4,1,5,5,-1,-1,-1
1897,Ses04F_impro01_F007,2.0,4.0,4.5,fru,Anger,Frustration,Frustration,-1,3,4,4,1,4,5,-1,-1,-1
1898,Ses04F_impro01_F008,1.5,4.0,4.5,ang,Anger,Anger,Frustration,-1,2,3,4,1,5,5,-1,-1,-1
1899,Ses04F_impro01_F009,1.5,4.0,4.5,ang,Anger,Anger,Frustration,-1,2,4,4,1,4,5,-1,-1,-1
1900,Ses04F_impro01_F010,2.0,4.5,4.5,ang,Anger,Anger,Frustration,-1,3,4,4,1,5,5,-1,-1,-1
1901,Ses04F_impro01_F011,2.5,3.5,4.0,fru,Anger,Frustration,Frustration,-1,3,4,4,2,3,4,-1,-1,-1
1902,Ses04F_impro01_F012,2.0,4.5,5.0,ang,Anger,Anger,Anger,-1,3,4,5,1,5,5,-1,-1,-1
1903,Ses04F_impro01_F013,1.5,3.5,4.5,fru,Frustration,Frustration,Frustration,-1,2,4,4,1,3,5,-1,-1,-1
1904,Ses04F_impro01_F014,1.5,4.0,5.0,ang,Anger,Anger,Frustration,-1,2,4,5,1,4,5,-1,-1,-1
1905,Ses04F_impro01_F015,1.5,4.5,4.5,xxx,Anger,Frustration,Anger,-1,2,4,4,1,5,5,-1,-1,-1
1906,Ses04F_impro01_F016,2.0,4.5,4.5,ang,Anger,Anger,Anger,-1,3,4,4,1,5,5,-1,-1,-1
1907,Ses04F_impro01_F017,1.5,4.5,4.5,xxx,Frustration,Anger,Anger,-1,2,4,4,1,5,5,-1,-1,-1
1908,Ses04F_impro01_F018,1.5,4.0,4.5,xxx,Frustration,Anger,Anger,-1,2,4,4,1,4,5,-1,-1,-1
1909,Ses04F_impro01_F019,2.0,3.0,4.0,ang,Anger,Anger,Anger,-1,2,3,3,2,3,5,-1,-1,-1
1910,Ses04F_impro01_F020,1.5,4.5,4.5,xxx,Frustration,Anger,Anger,-1,2,4,4,1,5,5,-1,-1,-1
1911,Ses04F_impro01_F021,1.5,4.5,4.5,ang,Anger,Anger,Anger,-1,2,4,4,1,5,5,-1,-1,-1
1912,Ses04F_impro01_F022,1.5,4.5,5.0,ang,Anger,Anger,Anger,-1,2,4,5,1,5,5,-1,-1,-1
1913,Ses04F_impro01_M000,3.0,3.5,3.0,fru,Frustration,Frustration,Neutral,-1,3,3,3,3,4,3,-1,-1,-1
1914,Ses04F_impro01_M001,3.0,3.0,3.0,fru,Frustration,Frustration,Neutral,-1,3,3,3,3,3,3,-1,-1,-1
1915,Ses04F_impro01_M002,2.0,3.5,4.0,fru,Frustration,Frustration,Neutral,-1,2,3,4,2,4,4,-1,-1,-1
1916,Ses04F_impro01_M003,2.0,3.0,4.0,fru,Frustration,Frustration,Frustration,-1,2,3,4,2,3,4,-1,-1,-1
1917,Ses04F_impro01_M004,2.5,2.5,3.5,fru,Frustration,Frustration,Neutral,-1,3,2,3,2,3,4,-1,-1,-1
1918,Ses04F_impro01_M005,2.5,3.0,3.5,ang,Anger,Anger,Neutral,-1,3,3,3,2,3,4,-1,-1,-1
1919,Ses04F_impro01_M006,2.5,3.5,4.0,fru,Frustration,Frustration,Frustration,-1,3,3,4,2,4,4,-1,-1,-1
1920,Ses04F_impro01_M007,2.0,3.0,4.0,fru,Frustration,Frustration,Neutral,-1,2,3,4,2,3,4,-1,-1,-1
1921,Ses04F_impro01_M008,2.5,3.0,3.5,ang,Anger,Anger,Frustration,-1,3,3,3,2,3,4,-1,-1,-1
1922,Ses04F_impro01_M009,2.0,3.5,4.0,fru,Frustration,Frustration,Frustration,-1,2,3,4,2,4,4,-1,-1,-1
1923,Ses04F_impro01_M010,3.0,3.0,3.5,fru,Anger,Frustration,Frustration,-1,3,3,3,3,3,4,-1,-1,-1
1924,Ses04F_impro01_M011,1.5,4.5,4.5,ang,Anger,Anger,Frustration,-1,2,4,4,1,5,5,-1,-1,-1
1925,Ses04F_impro01_M012,2.5,3.0,4.0,xxx,Anger,Frustration,Neutral,-1,3,3,4,2,3,4,-1,-1,-1
1926,Ses04F_impro01_M013,2.5,2.5,2.5,fru,Frustration,Frustration,Neutral,-1,3,2,2,2,3,3,-1,-1,-1
1927,Ses04F_impro01_M014,2.5,3.0,4.0,ang,Anger,Anger,Frustration,-1,3,3,4,2,3,4,-1,-1,-1
1928,Ses04F_impro01_M015,2.0,3.0,4.0,fru,Frustration,Frustration,Neutral,-1,2,3,4,2,3,4,-1,-1,-1
1929,Ses04F_impro01_M016,2.5,3.0,3.5,fru,Frustration,Frustration,Neutral,-1,3,3,3,2,3,4,-1,-1,-1
1930,Ses04F_impro01_M017,3.0,3.0,3.5,fru,Frustration,Frustration,Neutral,-1,3,3,4,3,3,3,-1,-1,-1
1931,Ses04F_impro01_M018,1.5,3.5,4.0,fru,Frustration,Anger,Frustration,-1,2,4,4,1,3,4,-1,-1,-1
1932,Ses04F_impro01_M019,2.0,3.5,4.5,xxx,Frustration,Anger,Anger,-1,2,3,4,2,4,5,-1,-1,-1
1933,Ses04F_impro01_M020,2.5,3.0,4.0,xxx,Anger,Frustration,Neutral,-1,3,3,4,2,3,4,-1,-1,-1
1934,Ses04F_impro01_M021,2.0,4.0,4.5,ang,Anger,Anger,Frustration,-1,2,3,4,2,5,5,-1,-1,-1
1935,Ses04F_impro01_M022,1.5,4.0,4.5,fru,Frustration,Anger,Frustration,-1,2,3,4,1,5,5,-1,-1,-1
1936,Ses04F_impro01_M023,1.5,4.5,5.0,ang,Anger,Anger,Anger,-1,2,4,5,1,5,5,-1,-1,-1
1937,Ses04F_impro01_M024,1.0,4.5,5.0,ang,Anger,Anger,Anger,-1,1,4,5,1,5,5,-1,-1,-1
1938,Ses04F_impro01_M025,2.0,3.0,3.5,xxx,Frustration,Anger,Neutral,-1,2,3,3,2,3,4,-1,-1,-1
1939,Ses04F_script01_2_F000,2.5,3.0,3.5,ang,Frustration,Anger,Anger,-1,3,2,3,2,4,4,-1,-1,-1
1940,Ses04F_script01_2_F001,2.5,3.5,3.5,ang,Frustration,Anger,Anger,-1,3,3,4,2,4,3,-1,-1,-1
1941,Ses04F_script01_2_F002,2.5,3.5,3.5,fru,Frustration,Anger,Frustration,-1,2,3,4,3,4,3,-1,-1,-1
1942,Ses04F_script01_2_F003,2.0,3.0,3.5,xxx,Frustration,Anger,Other,-1,2,2,3,2,4,4,-1,-1,-1
1943,Ses04F_script01_2_F004,2.5,2.5,3.5,xxx,Frustration,Anger,Other,-1,3,2,3,2,3,4,-1,-1,-1
1944,Ses04F_script01_2_F005,2.0,3.5,4.5,ang,Frustration,Anger,Anger,-1,2,2,4,2,5,5,-1,-1,-1
1945,Ses04F_script01_2_F006,2.0,3.5,3.0,ang,Anger,Anger,Anger,-1,2,3,2,2,4,4,-1,-1,-1
1946,Ses04F_script01_2_F007,2.0,3.5,4.5,ang,Anger,Anger,Anger,-1,2,3,4,2,4,5,-1,-1,-1
1947,Ses04F_script01_2_F008,2.0,4.0,4.0,ang,Anger,Anger,Frustration,-1,2,4,4,2,4,4,-1,-1,-1
1948,Ses04F_script01_2_F009,2.5,3.5,3.5,ang,Anger,Anger,Neutral,-1,3,3,3,2,4,4,-1,-1,-1
1949,Ses04F_script01_2_F010,2.5,3.5,4.0,ang,Anger,Anger,Frustration,-1,3,3,3,2,4,5,-1,-1,-1
1950,Ses04F_script01_2_F011,2.5,3.5,4.0,fru,Frustration,Anger,Frustration,-1,3,3,3,2,4,5,-1,-1,-1
1951,Ses04F_script01_2_F012,2.0,3.5,4.5,fru,Frustration,Anger,Frustration,-1,2,3,4,2,4,5,-1,-1,-1
1952,Ses04F_script01_2_F013,2.0,4.5,4.5,xxx,Frustration,Anger,Anger,-1,2,4,4,2,5,5,-1,-1,-1
1953,Ses04F_script01_2_F014,1.0,4.5,4.5,fru,Frustration,Anger,Frustration,-1,1,4,4,1,5,5,-1,-1,-1
1954,Ses04F_script01_2_F015,1.0,4.0,4.5,xxx,Frustration,Anger,Anger,-1,1,4,5,1,4,4,-1,-1,-1
1955,Ses04F_script01_2_F016,1.0,4.5,5.0,ang,Anger,Anger,Anger,-1,1,4,5,1,5,5,-1,-1,-1
1956,Ses04F_script01_2_F017,1.5,3.5,4.0,fru,Frustration,Sadness,Frustration,-1,1,3,4,2,4,4,-1,-1,-1
1957,Ses04F_script01_2_F018,2.0,4.5,4.0,fru,Frustration,Excited,Frustration,-1,2,4,4,2,5,4,-1,-1,-1
1958,Ses04F_script01_2_F019,1.5,3.5,4.0,fru,Frustration,Sadness,Frustration,-1,2,3,4,1,4,4,-1,-1,-1
1959,Ses04F_script01_2_F020,1.5,3.5,4.0,fru,Frustration,Sadness,Frustration,-1,2,3,3,1,4,5,-1,-1,-1
1960,Ses04F_script01_2_F021,1.5,3.5,2.0,fru,Frustration,Sadness,Frustration,-1,2,3,2,1,4,2,-1,-1,-1
1961,Ses04F_script01_2_M000,3.0,3.0,2.5,neu,Frustration,Neutral,Neutral,-1,3,2,2,3,4,3,-1,-1,-1
1962,Ses04F_script01_2_M001,3.0,2.5,2.5,neu,Frustration,Neutral,Neutral,-1,3,2,2,3,3,3,-1,-1,-1
1963,Ses04F_script01_2_M002,2.5,3.0,3.5,xxx,Frustration,Neutral,Other,-1,3,3,3,2,3,4,-1,-1,-1
1964,Ses04F_script01_2_M003,2.5,3.5,3.5,xxx,Frustration,Anger,Excited,-1,3,3,3,2,4,4,-1,-1,-1
1965,Ses04F_script01_2_M004,2.5,2.5,2.5,neu,Frustration,Neutral,Neutral,-1,3,2,2,2,3,3,-1,-1,-1
1966,Ses04F_script01_2_M005,3.0,3.0,2.5,xxx,Anger,Neutral,Other,-1,3,3,2,3,3,3,-1,-1,-1
1967,Ses04F_script01_2_M006,2.5,3.5,2.5,fru,Neutral,Frustration,Frustration,-1,3,3,2,2,4,3,-1,-1,-1
1968,Ses04F_script01_2_M007,3.0,3.0,1.5,neu,Neutral,Neutral,Neutral,-1,3,2,1,3,4,2,-1,-1,-1
1969,Ses04F_script01_2_M008,2.5,3.0,3.0,neu,Frustration,Neutral,Neutral,-1,3,3,2,2,3,4,-1,-1,-1
1970,Ses04F_script01_2_M009,2.0,3.5,3.0,fru,Frustration,Anger,Frustration,-1,2,3,3,2,4,3,-1,-1,-1
1971,Ses04F_script01_2_M010,2.5,2.5,3.0,fru,Frustration,Frustration,Frustration,-1,3,3,3,2,2,3,-1,-1,-1
1972,Ses04F_script01_2_M011,2.0,3.5,2.5,fru,Frustration,Frustration,Frustration,-1,2,4,3,2,3,2,-1,-1,-1
1973,Ses04F_script01_2_M012,2.0,3.5,3.5,fru,Frustration,Anger,Frustration,-1,2,3,3,2,4,4,-1,-1,-1
1974,Ses04F_script01_2_M013,3.0,3.0,3.0,fru,Frustration,Neutral,Frustration,-1,3,2,2,3,4,4,-1,-1,-1
1975,Ses04F_script01_2_M014,3.0,3.0,3.5,fru,Frustration,Frustration,Frustration,-1,3,3,3,3,3,4,-1,-1,-1
1976,Ses04F_script01_2_M015,2.5,3.0,4.5,fru,Frustration,Frustration,Frustration,-1,3,2,4,2,4,5,-1,-1,-1
1977,Ses04F_script01_2_M016,2.0,3.5,3.0,fru,Frustration,Surprise,Frustration,-1,2,3,3,2,4,3,-1,-1,-1
1978,Ses04F_script01_2_M017,1.5,4.0,4.0,ang,Frustration,Anger,Anger,-1,2,4,4,1,4,4,-1,-1,-1
1979,Ses04F_script01_2_M018,1.5,3.5,3.5,fru,Disgust,Frustration,Anger,-1,2,3,3,1,4,4,-1,-1,-1
1980,Ses04M_script03_1_F000,2.5,3.0,3.5,xxx,Frustration,Fear,Excited,-1,2,2,4,3,4,3,-1,-1,-1
1981,Ses04M_script03_1_F001,2.0,4.0,4.0,fea,Fear,Fear,Excited,-1,2,3,4,2,5,4,-1,-1,-1
1982,Ses04M_script03_1_F002,2.0,4.0,4.0,fea,Fear,Fear,Excited,-1,2,3,4,2,5,4,-1,-1,-1
1983,Ses04M_script03_1_F003,4.0,3.0,3.5,xxx,Frustration,Happiness,Excited,-1,4,3,3,4,3,4,-1,-1,-1
1984,Ses04M_script03_1_F004,3.5,3.5,3.5,xxx,Frustration,Fear,Excited,-1,4,3,3,3,4,4,-1,-1,-1
1985,Ses04M_script03_1_F005,4.0,4.5,4.5,exc,Fear,Excited,Excited,-1,4,4,4,4,5,5,-1,-1,-1
1986,Ses04M_script03_1_F006,4.0,3.5,3.5,exc,Fear,Excited,Excited,-1,4,3,3,4,4,4,-1,-1,-1
1987,Ses04M_script03_1_F007,5.0,4.0,3.5,exc,Excited,Excited,Excited,-1,5,4,3,5,4,4,-1,-1,-1
1988,Ses04M_script03_1_F008,3.0,3.5,3.5,exc,Excited,Happiness,Excited,-1,4,3,3,2,4,4,-1,-1,-1
1989,Ses04M_script03_1_F009,2.5,3.5,4.0,exc,Excited,Excited,Excited,-1,3,3,4,2,4,4,-1,-1,-1
1990,Ses04M_script03_1_F010,4.0,2.5,2.5,xxx,Excited,Happiness,Neutral,-1,4,3,2,4,2,3,-1,-1,-1
1991,Ses04M_script03_1_F011,4.0,3.5,3.5,xxx,Excited,Anger,Neutral,-1,4,3,3,4,4,4,-1,-1,-1
1992,Ses04M_script03_1_F012,4.0,3.0,2.5,exc,Excited,Neutral,Excited,-1,4,2,2,4,4,3,-1,-1,-1
1993,Ses04M_script03_1_F013,4.0,3.5,4.0,neu,Excited,Neutral,Neutral,-1,4,3,4,4,4,4,-1,-1,-1
1994,Ses04M_script03_1_F014,4.0,4.0,4.0,exc,Excited,Happiness,Excited,-1,4,4,4,4,4,4,-1,-1,-1
1995,Ses04M_script03_1_F015,2.5,3.5,3.0,exc,Excited,Neutral,Excited,-1,3,3,2,2,4,4,-1,-1,-1
1996,Ses04M_script03_1_F016,3.5,2.5,3.0,xxx,Excited,Happiness,Neutral,-1,3,2,3,4,3,3,-1,-1,-1
1997,Ses04M_script03_1_F017,3.0,4.0,4.0,exc,Excited,Excited,Excited,-1,3,4,4,3,4,4,-1,-1,-1
1998,Ses04M_script03_1_F018,2.5,3.5,3.0,exc,Excited,Happiness,Excited,-1,3,3,3,2,4,3,-1,-1,-1
1999,Ses04M_script03_1_F019,4.0,3.5,3.5,xxx,Excited,Happiness,Neutral,-1,4,3,3,4,4,4,-1,-1,-1
2000,Ses04M_script03_1_F020,3.0,3.5,4.0,xxx,Excited,Happiness,Disgust,-1,4,3,4,2,4,4,-1,-1,-1
2001,Ses04M_script03_1_F021,4.0,4.0,4.5,exc,Excited,Happiness,Excited,-1,4,4,4,4,4,5,-1,-1,-1
2002,Ses04M_script03_1_F022,4.0,3.5,3.0,exc,Excited,Happiness,Excited,-1,4,3,3,4,4,3,-1,-1,-1
2003,Ses04M_script03_1_F023,5.0,4.5,4.0,exc,Excited,Excited,Excited,-1,5,4,4,5,5,4,-1,-1,-1
2004,Ses04M_script03_1_F024,3.0,4.0,4.0,exc,Excited,Happiness,Excited,-1,4,4,4,2,4,4,-1,-1,-1
2005,Ses04M_script03_1_F025,4.0,3.5,3.0,exc,Excited,Happiness,Excited,-1,4,3,3,4,4,3,-1,-1,-1
2006,Ses04M_script03_1_F026,4.0,4.0,3.5,exc,Excited,Happiness,Excited,-1,4,4,3,4,4,4,-1,-1,-1
2007,Ses04M_script03_1_F027,3.5,3.5,3.5,exc,Excited,Happiness,Excited,-1,4,3,3,3,4,4,-1,-1,-1
2008,Ses04M_script03_1_F028,4.5,4.5,4.0,exc,Excited,Happiness,Excited,-1,4,4,4,5,5,4,-1,-1,-1
2009,Ses04M_script03_1_F029,4.5,4.5,4.5,exc,Excited,Happiness,Excited,-1,4,4,4,5,5,5,-1,-1,-1
2010,Ses04M_script03_1_F030,4.0,3.5,3.5,exc,Excited,Happiness,Excited,-1,4,3,3,4,4,4,-1,-1,-1
2011,Ses04M_script03_1_M000,2.5,4.0,4.0,fea,Fear,Fear,Surprise,-1,2,3,4,3,5,4,-1,-1,-1
2012,Ses04M_script03_1_M001,3.0,3.5,4.0,fea,Fear,Fear,Excited,-1,3,2,3,3,5,5,-1,-1,-1
2013,Ses04M_script03_1_M002,2.5,3.5,4.0,fea,Fear,Fear,Excited,-1,2,3,4,3,4,4,-1,-1,-1
2014,Ses04M_script03_1_M003,3.5,3.0,3.5,neu,Excited,Neutral,Neutral,-1,3,3,3,4,3,4,-1,-1,-1
2015,Ses04M_script03_1_M004,3.0,3.0,3.5,exc,Excited,Neutral,Excited,-1,2,3,3,4,3,4,-1,-1,-1
2016,Ses04M_script03_1_M005,2.0,4.0,3.5,xxx,Fear,Anger,Excited,-1,2,4,4,2,4,3,-1,-1,-1
2017,Ses04M_script03_1_M006,3.0,3.5,4.0,exc,Excited,Excited,Neutral,-1,3,3,4,3,4,4,-1,-1,-1
2018,Ses04M_script03_1_M007,3.0,3.5,3.5,exc,Excited,Excited,Neutral,-1,3,3,3,3,4,4,-1,-1,-1
2019,Ses04M_script03_1_M008,3.5,3.0,3.0,xxx,Frustration,Happiness,Neutral,-1,3,3,3,4,3,3,-1,-1,-1
2020,Ses04M_script03_1_M009,2.0,3.5,3.0,xxx,Frustration,Happiness,Neutral,-1,2,3,2,2,4,4,-1,-1,-1
2021,Ses04M_script03_1_M010,3.0,3.0,3.5,neu,Neutral,Happiness,Neutral,-1,2,3,3,4,3,4,-1,-1,-1
2022,Ses04M_script03_1_M011,2.5,3.5,4.0,xxx,Sadness,Happiness,Excited,-1,2,3,4,3,4,4,-1,-1,-1
2023,Ses04M_script03_1_M012,2.5,3.0,3.5,neu,Neutral,Neutral,Neutral,-1,2,3,3,3,3,4,-1,-1,-1
2024,Ses04M_script03_1_M013,2.5,4.0,4.5,ang,Anger,Anger,Neutral,-1,3,4,4,2,4,5,-1,-1,-1
2025,Ses04M_script03_1_M014,3.5,3.0,3.0,xxx,Frustration,Happiness,Neutral,-1,3,2,3,4,4,3,-1,-1,-1
2026,Ses04M_script03_1_M015,2.5,2.5,3.5,xxx,Frustration,Happiness,Neutral,-1,2,3,3,3,2,4,-1,-1,-1
2027,Ses04M_script03_1_M016,2.0,3.0,3.0,sad,Frustration,Sadness,Sadness,-1,2,3,3,2,3,3,-1,-1,-1
2028,Ses04M_script03_1_M017,2.5,4.0,3.0,xxx,Frustration,Happiness,Neutral,-1,2,4,3,3,4,3,-1,-1,-1
2029,Ses04M_script03_1_M018,3.5,3.5,4.0,xxx,Frustration,Happiness,Neutral,-1,4,3,4,3,4,4,-1,-1,-1
2030,Ses04M_script03_1_M019,3.0,3.5,3.5,xxx,Frustration,Happiness,Excited,-1,2,3,3,4,4,4,-1,-1,-1
2031,Ses04M_script03_1_M020,2.0,4.0,4.0,xxx,Excited,Happiness,Neutral,-1,2,4,4,2,4,4,-1,-1,-1
2032,Ses04M_script03_1_M021,3.5,3.5,4.5,exc,Excited,Excited,Neutral,-1,3,4,5,4,3,4,-1,-1,-1
2033,Ses04M_script03_1_M022,3.5,3.5,4.0,xxx,Excited,Happiness,Neutral,-1,3,4,4,4,3,4,-1,-1,-1
2034,Ses04M_script03_1_M023,3.5,2.5,3.0,xxx,Excited,Happiness,Neutral,-1,3,2,3,4,3,3,-1,-1,-1
2035,Ses04M_script03_1_M024,2.0,3.0,4.0,xxx,Excited,Happiness,Anger,-1,2,3,4,2,3,4,-1,-1,-1
2036,Ses04M_script03_1_M025,2.0,3.5,4.5,ang,Excited,Anger,Anger,-1,2,3,4,2,4,5,-1,-1,-1
2037,Ses04M_script03_1_M026,3.0,3.0,2.5,xxx,Excited,Happiness,Neutral,-1,3,2,2,3,4,3,-1,-1,-1
2038,Ses04M_script03_1_M027,2.0,3.0,4.0,xxx,Excited,Happiness,Anger,-1,2,3,4,2,3,4,-1,-1,-1
2039,Ses04M_script03_1_M028,2.5,1.5,2.0,neu,Neutral,Neutral,Neutral,-1,2,1,1,3,2,3,-1,-1,-1
2040,Ses04M_script03_1_M029,3.0,3.5,3.5,exc,Excited,Excited,Excited,-1,2,3,3,4,4,4,-1,-1,-1
2041,Ses04M_script03_1_M030,2.5,2.5,3.0,xxx,Excited,Surprise,Neutral,-1,2,2,2,3,3,4,-1,-1,-1
2042,Ses04M_script03_1_M031,4.5,3.0,3.5,xxx,Excited,Happiness,Neutral,-1,4,3,3,5,3,4,-1,-1,-1
2043,Ses04M_script03_1_M032,4.0,3.0,4.0,xxx,Excited,Happiness,Neutral,-1,4,3,4,4,3,4,-1,-1,-1
2044,Ses04M_script03_1_M033,3.0,3.5,4.0,neu,Excited,Neutral,Neutral,-1,3,3,4,3,4,4,-1,-1,-1
2045,Ses04F_impro08_F000,4.0,3.0,2.5,hap,Frustration,Happiness,Happiness,-1,4,2,2,4,4,3,-1,-1,-1
2046,Ses04F_impro08_F001,4.0,2.5,2.5,neu,Frustration,Neutral,Neutral,-1,4,2,2,4,3,3,-1,-1,-1
2047,Ses04F_impro08_F002,3.0,2.5,2.5,neu,Frustration,Neutral,Neutral,-1,3,2,2,3,3,3,-1,-1,-1
2048,Ses04F_impro08_F003,2.5,2.5,2.5,fru,Frustration,Frustration,Neutral,-1,3,2,2,2,3,3,-1,-1,-1
2049,Ses04F_impro08_F004,3.0,2.5,2.5,neu,Frustration,Neutral,Neutral,-1,4,2,2,2,3,3,-1,-1,-1
2050,Ses04F_impro08_F005,3.5,2.5,2.5,neu,Frustration,Neutral,Neutral,-1,4,2,2,3,3,3,-1,-1,-1
2051,Ses04F_impro08_F006,3.5,2.5,2.0,neu,Frustration,Neutral,Neutral,-1,3,2,1,4,3,3,-1,-1,-1
2052,Ses04F_impro08_F007,3.5,2.5,2.5,fru,Frustration,Frustration,Neutral,-1,3,2,2,4,3,3,-1,-1,-1
2053,Ses04F_impro08_F008,4.0,2.5,2.5,neu,Frustration,Neutral,Neutral,-1,4,2,2,4,3,3,-1,-1,-1
2054,Ses04F_impro08_F009,4.0,3.0,2.5,neu,Frustration,Neutral,Neutral,-1,4,2,2,4,4,3,-1,-1,-1
2055,Ses04F_impro08_F010,3.0,3.0,3.0,fru,Frustration,Frustration,Neutral,-1,3,3,2,3,3,4,-1,-1,-1
2056,Ses04F_impro08_F011,3.0,3.0,2.5,xxx,Frustration,Other,Neutral,-1,3,2,2,3,4,3,-1,-1,-1
2057,Ses04F_impro08_F012,3.0,2.5,3.5,fru,Frustration,Frustration,Frustration,-1,3,2,3,3,3,4,-1,-1,-1
2058,Ses04F_impro08_F013,3.5,2.5,3.5,fru,Frustration,Frustration,Frustration,-1,3,2,3,4,3,4,-1,-1,-1
2059,Ses04F_impro08_F014,3.5,2.5,3.0,fru,Frustration,Frustration,Neutral,-1,3,2,3,4,3,3,-1,-1,-1
2060,Ses04F_impro08_F015,3.0,3.0,2.5,fru,Frustration,Frustration,Neutral,-1,3,2,2,3,4,3,-1,-1,-1
2061,Ses04F_impro08_F016,4.0,3.5,2.5,xxx,Frustration,Happiness,Neutral,-1,4,3,2,4,4,3,-1,-1,-1
2062,Ses04F_impro08_F017,3.5,3.0,2.5,fru,Frustration,Frustration,Frustration,-1,3,3,2,4,3,3,-1,-1,-1
2063,Ses04F_impro08_F018,3.0,3.5,3.0,fru,Frustration,Frustration,Frustration,-1,3,3,3,3,4,3,-1,-1,-1
2064,Ses04F_impro08_F019,3.5,2.5,2.5,fru,Frustration,Frustration,Frustration,-1,3,3,2,4,2,3,-1,-1,-1
2065,Ses04F_impro08_F020,3.5,3.5,3.5,fru,Frustration,Frustration,Neutral,-1,3,3,3,4,4,4,-1,-1,-1
2066,Ses04F_impro08_F021,3.5,3.0,3.0,xxx,Other,Frustration,Neutral,-1,3,2,2,4,4,4,-1,-1,-1
2067,Ses04F_impro08_F022,3.5,3.5,2.5,xxx,Other,Frustration,Neutral,-1,3,3,1,4,4,4,-1,-1,-1
2068,Ses04F_impro08_F023,4.0,3.5,3.0,ang,Anger,Anger,Neutral,-1,4,3,2,4,4,4,-1,-1,-1
2069,Ses04F_impro08_F024,4.0,2.5,2.5,fru,Frustration,Frustration,Neutral,-1,4,2,2,4,3,3,-1,-1,-1
2070,Ses04F_impro08_F025,4.0,3.0,3.0,fru,Frustration,Frustration,Neutral,-1,4,2,2,4,4,4,-1,-1,-1
2071,Ses04F_impro08_M000,2.5,2.5,3.0,fru,Other,Frustration,Frustration,-1,3,2,2,2,3,4,-1,-1,-1
2072,Ses04F_impro08_M001,2.5,2.0,3.0,neu,Other,Neutral,Neutral,-1,3,2,2,2,2,4,-1,-1,-1
2073,Ses04F_impro08_M002,2.5,2.0,3.0,fru,Frustration,Frustration,Neutral,-1,3,2,2,2,2,4,-1,-1,-1
2074,Ses04F_impro08_M003,2.5,2.5,3.5,fru,Frustration,Frustration,Frustration,-1,3,2,3,2,3,4,-1,-1,-1
2075,Ses04F_impro08_M004,2.5,3.0,3.5,xxx,Frustration,Anger,Neutral,-1,3,2,3,2,4,4,-1,-1,-1
2076,Ses04F_impro08_M005,2.5,3.0,3.0,fru,Frustration,Frustration,Frustration,-1,3,2,2,2,4,4,-1,-1,-1
2077,Ses04F_impro08_M006,2.5,2.5,3.0,xxx,Frustration,Anger,Neutral,-1,3,2,2,2,3,4,-1,-1,-1
2078,Ses04F_impro08_M007,2.5,3.0,3.5,fru,Frustration,Frustration,Frustration,-1,3,2,3,2,4,4,-1,-1,-1
2079,Ses04F_impro08_M008,2.5,3.0,3.0,fru,Anger,Frustration,Neutral,-1,3,2,2,2,4,4,-1,-1,-1
2080,Ses04F_impro08_M009,2.5,2.5,3.5,xxx,Anger,Frustration,Neutral,-1,3,2,3,2,3,4,-1,-1,-1
2081,Ses04F_impro08_M010,2.5,2.5,3.5,xxx,Anger,Frustration,Neutral,-1,3,2,3,2,3,4,-1,-1,-1
2082,Ses04F_impro08_M011,2.5,3.0,3.5,xxx,Anger,Excited,Frustration,-1,3,3,3,2,3,4,-1,-1,-1
2083,Ses04F_impro08_M012,2.5,2.5,2.5,neu,Anger,Neutral,Neutral,-1,3,2,2,2,3,3,-1,-1,-1
2084,Ses04F_impro08_M013,2.0,4.0,4.0,ang,Anger,Anger,Anger,-1,2,3,3,2,5,5,-1,-1,-1
